customer,invoice,date,so,revenue,gp
MUSEU005,6013318010078,08/05/2018,3004311802497,1221.94,163.94
MUSEU005,6013318010078,08/05/2018,3004311802497,20773.02,2787.02
MUSEU005,6013318010078,08/05/2018,3004311802497,2709.52,363.52
MUSEU005,6013318010078,08/05/2018,3004311802497,1354.76,181.76
MUSEU005,6013318010078,08/05/2018,3004311802497,743.79,99.79
MUSEU005,6013318010078,08/05/2018,3004311802497,371.90,49.90
MUSEU005,6013318010078,08/05/2018,3004311802497,8293.27,1112.67
MUSEU005,6013318010078,08/05/2018,3004311802497,12899.46,1730.66
MUSEU005,6013318010078,08/05/2018,3004311802497,6449.73,865.33
MUSEU005,6013318010078,08/05/2018,3004311802497,2975.16,399.16
MUSEU005,6013318010078,08/05/2018,3004311802497,5312.79,712.79
MUSEU005,6013318010078,08/05/2018,3004311802497,2465.14,330.74
MUSEU005,6013318010078,08/05/2018,3004311802497,451.59,60.59
MUSEU005,6013318010078,08/05/2018,3004311802497,4005.85,537.45
MUSEU005,6013318010078,08/05/2018,3004311802497,754.14,101.18
MUSEU005,6013318010078,08/05/2018,3004311802497,2676.84,359.14
MUSEU005,6013318010078,08/05/2018,3004311802497,184.09,24.70
MUSEU005,6013318010078,08/05/2018,3004311802497,720.35,96.65
MUSEU005,6013318010078,08/05/2018,3004311802497,170.75,22.91
MUSEU005,6013318010078,08/05/2018,3004311802497,6203.03,832.23
MUSEU005,6013318010078,08/05/2018,3004311802497,1860.91,249.67
MUSEU005,6033318800401,08/09/2018,3004311801429,12332.85,7199.72
MUSEU005,6023318003395,08/29/2018,3004311705014,1025.00,450.00
MUSEU005,6023318003381,08/29/2018,3004311800703,14112.00,7140.00
MUSEU005,6023318003657,08/31/2018,3004311800703,3276.00,1657.50
MUSEU005,6013318010078,08/05/2018,3004311802497,1768.54,237.28
NASSA017,6913018001830,08/27/2018,3004311802129,0.00,0.00
NASSA017,6913018001830,08/27/2018,3004311802129,0.00,0.00
NEWYO008,6013318010754,08/19/2018,3004311803924,4612.78,517.78
NEWYO008,6013318010754,08/19/2018,3004311803924,25304.38,2840.38
NEWYO008,6013318010754,08/19/2018,3004311803924,79063.05,8874.73
NEWYO008,6013318010754,08/19/2018,3004311803924,4612.78,517.78
NEWYO008,6013318010754,08/19/2018,3004311803924,2635.87,295.87
NEWYO008,6013318010754,08/19/2018,3004311803924,80737.03,9062.63
NEWYO008,6013318010754,08/19/2018,3004311803924,65883.68,7395.36
NEWYO008,6013318010755,08/19/2018,3004311803923,4643.30,548.30
NEWYO008,6013318010755,08/19/2018,3004311803923,16981.20,2005.20
NEWYO008,6013318010755,08/19/2018,3004311803923,39793.06,4698.90
NEWYO008,6013318010755,08/19/2018,3004311803923,2321.65,274.15
NEWYO008,6013318010755,08/19/2018,3004311803923,5306.62,626.62
NEWYO008,6013318010755,08/19/2018,3004311803923,162542.36,19193.56
NEWYO008,6013318010755,08/19/2018,3004311803923,66319.56,7831.24
NEWYO008,6013318010754,08/19/2018,3004311803924,16273.84,1826.72
NEWYO008,6013318010754,08/19/2018,3004311803924,19529.25,2192.13
NEWYO008,6013318010754,08/19/2018,3004311803924,20833.04,2338.48
NEWYO008,6013318010755,08/19/2018,3004311803923,16381.50,1934.38
NEWYO008,6013318010755,08/19/2018,3004311803923,9829.23,1160.67
NEWYO008,6013318010755,08/19/2018,3004311803923,41941.74,4952.62
NEWYO008,6013318010889,08/21/2018,3004311803857,1299.99,129.99
NEWYO008,6013318010889,08/21/2018,3004311803857,3813.29,381.29
NEWYO008,6033318800428,08/29/2018,3004311705098,17514.98,5922.63
NEWYO008,6033318800428,08/29/2018,3004311705098,31933.08,10798.06
NEWYO008,6033318800428,08/29/2018,3004311705098,88763.85,30015.19
NEWYO008,6023318003301,08/24/2018,3004311706187,3640.00,1950.00
NEWYO008,6023318003497,08/30/2018,3004311706187,11180.00,6235.00
NEWYO008,6023318003558,08/30/2018,3004311802670,33020.00,17610.00
NEWYO008,6023318003498,08/30/2018,3004311801826,24937.50,12468.75
NEWYO008,6013318010754,08/19/2018,3004311803924,2751.62,308.87
NEWYO008,6013318010755,08/19/2018,3004311803923,3626.71,428.25
NEWYO008,6013318010889,08/21/2018,3004311803857,374.14,37.41
MONTE010,6013318011098,08/27/2018,3004311803623,124.00,8.00
MONTE010,6013318011098,08/27/2018,3004311803623,27528.00,1776.00
MONTE010,6013318011098,08/27/2018,3004311803623,3720.00,240.00
MONTE010,6013318011098,08/27/2018,3004311803623,69588.80,4489.60
MONTE010,6013318011098,08/27/2018,3004311803623,229.40,14.80
MONTE010,6013318011098,08/27/2018,3004311803623,303.80,19.60
MONTE010,6013318011098,08/27/2018,3004311803623,9114.00,588.00
MONTE010,6013318011098,08/27/2018,3004311803623,0.00,0.00
MOUNT041,6013318009933,08/01/2018,3004311802885,48.96,3.96
MOUNT041,6013318009933,08/01/2018,3004311802885,46.51,3.76
MOUNT041,6013318009933,08/01/2018,3004311802885,5194.68,420.18
MOUNT041,6013318009933,08/01/2018,3004311802885,612.00,49.50
MOUNT041,6013318009933,08/01/2018,3004311802885,14.69,1.19
MOUNT041,6013318010460,08/14/2018,3004311803269,97.93,7.93
MOUNT041,6013318010460,08/14/2018,3004311803269,249.73,20.23
MOUNT041,6013318010460,08/14/2018,3004311803269,5195.36,420.86
MOUNT041,6013318010460,08/14/2018,3004311803269,612.08,49.58
MOUNT041,6013318010460,08/14/2018,3004311803269,14.69,1.19
MOUNT041,6013318010606,08/15/2018,3004311803626,563.50,46.00
MOUNT041,6013318009933,08/01/2018,3004311802885,472.41,38.21
MOUNT041,6013318009949,08/03/2018,3004311803293,472.54,38.34
MOUNT041,6013318010594,08/16/2018,3004311803269,472.47,38.27
MOUNT041,6013318009933,08/01/2018,3004311802885,107.52,8.70
MOUNT041,6013318009949,08/03/2018,3004311803293,0.00,0.00
MOUNT041,6013318010460,08/14/2018,3004311803269,23.24,1.88
MOUNT041,6013318010594,08/16/2018,3004311803269,0.00,0.00
MOUNT041,6013318010606,08/15/2018,3004311803626,15.34,1.25
BNPPA002,6013318011740,09/10/2018,3004311803579,35371.67,7720.55
BNPPA002,6013318011740,09/10/2018,3004311803579,29476.39,6433.79
BNPPA002,6013318011502,09/03/2018,3004311804144,301.60,0.00
BNPPA002,6013318011726,09/10/2018,3004311803576,66559.11,15823.11
BNPPA002,6013318011740,09/10/2018,3004311803579,2596.09,566.65
BNPPA002,6013318011740,09/10/2018,3004311803579,58411.93,12749.53
BNPPA002,6013318011740,09/10/2018,3004311803579,7139.24,1558.28
BNPPA002,6013318011740,09/10/2018,3004311803579,5949.36,1298.56
BNPPA002,6013318011740,09/10/2018,3004311803579,21634.05,4722.05
BNPPA002,6013318011740,09/10/2018,3004311803579,5408.51,1180.51
BNPPA002,6013318011726,09/10/2018,3004311803576,26623.64,6329.24
BNPPA002,6013318011726,09/10/2018,3004311803576,26623.64,6329.24
BNPPA002,6013318011740,09/10/2018,3004311803579,6490.21,1416.61
BNPPA002,6013318011740,09/10/2018,3004311803579,11682.39,2549.91
BNPPA002,6013318011740,09/10/2018,3004311803579,4056.38,885.38
BNPPA002,6013318011726,09/10/2018,3004311803576,26526.04,6306.04
BNPPA002,6013318011740,09/10/2018,3004311803579,21344.94,4658.94
BNPPA002,6013318011740,09/10/2018,3004311803579,9440.59,2060.59
BNPPA002,6913018002188,09/28/2018,3004311803543,-417.81,-55.70
BNPPA002,6913018002188,09/28/2018,3004311803543,-84.92,-11.32
BNPPA002,6013318011726,09/10/2018,3004311803576,0.00,0.00
BNPPA002,6013318011740,09/10/2018,3004311803579,0.00,0.00
BNPPA002,6013318011502,09/03/2018,3004311804144,7.04,0.00
BNPPA002,6013318011726,09/10/2018,3004311803576,691.59,164.41
BNPPA002,6013318011740,09/10/2018,3004311803579,1260.17,275.06
BNPPA002,6913018002188,09/28/2018,3004311803543,0.00,0.00
BNPPA006,6913018002064,09/24/2018,3004311803473,0.00,0.00
BNPPA006,6913018002064,09/24/2018,3004311803473,0.00,0.00
LACOS001,6013318012377,09/26/2018,3004311804416,16420.32,1792.32
LACOS001,6013318012377,09/26/2018,3004311804416,11308.33,1234.33
LACOS001,6013318012063,09/19/2018,3004311804416,7229.07,789.07
LACOS001,6013318012063,09/19/2018,3004311804416,2107.27,230.01
LACOS001,6013318012377,09/26/2018,3004311804416,2027.75,221.33
LACOS001,6013318012377,09/26/2018,3004311804416,1053.64,115.01
LACOS001,6013318012063,09/19/2018,3004311804416,0.00,0.00
LACOS001,6013318012377,09/26/2018,3004311804416,1199.36,130.91
NYULA002,6013318012004,09/13/2018,3004311804330,6000.00,0.00
NYULA002,6013318012004,09/13/2018,3004311804330,920.00,20.00
NYULA002,6013318012004,09/13/2018,3004311804330,9904.00,0.00
NYULA002,6013318012004,09/13/2018,3004311804330,15919.99,3219.99
NYULA002,6013318012004,09/13/2018,3004311804330,3897.26,788.26
NYULA002,6013318012004,09/13/2018,3004311804330,0.00,0.00
MSGSP001,6013318012563,09/24/2018,3004311702560,178.94,19.74
MSGSP001,6013318012563,09/24/2018,3004311702560,178.94,19.74
MSGSP001,6013318012563,09/24/2018,3004311702560,178.94,19.74
MSGSP001,6013318012563,09/24/2018,3004311702560,178.94,19.74
MSGSP001,6013318012563,09/24/2018,3004311702560,178.94,19.74
MSGSP001,6013318012563,09/24/2018,3004311702560,178.94,19.74
MSGSP001,6013318012563,09/24/2018,3004311702560,178.94,19.74
MSGSP001,6013318012564,09/24/2018,3004311702560,178.94,19.74
MSGSP001,6013318012563,09/24/2018,3004311702560,0.00,0.00
MSGSP001,6013318012564,09/24/2018,3004311702560,0.00,0.00
MIZUH003,6013318012686,09/30/2018,3004311804623,1501.50,346.50
MIZUH003,6013318012687,09/30/2018,3004311804623,1501.50,346.50
MIZUH003,6013318012689,09/30/2018,3004311804623,1501.50,346.50
MIZUH003,6013318012691,09/30/2018,3004311804623,1501.50,346.50
MIZUH003,6013318012693,09/30/2018,3004311804623,1501.50,346.50
MIZUH003,6013318012694,09/30/2018,3004311804623,1501.50,346.50
MIZUH003,6013318012695,09/30/2018,3004311804623,1501.50,346.50
MIZUH003,6013318012696,09/30/2018,3004311804623,1501.50,346.50
MIZUH003,6013318012686,09/30/2018,3004311804623,0.00,0.00
MIZUH003,6013318012687,09/30/2018,3004311804623,0.00,0.00
MIZUH003,6013318012689,09/30/2018,3004311804623,0.00,0.00
MIZUH003,6013318012691,09/30/2018,3004311804623,0.00,0.00
MIZUH003,6013318012693,09/30/2018,3004311804623,0.00,0.00
MIZUH003,6013318012694,09/30/2018,3004311804623,0.00,0.00
MIZUH003,6013318012695,09/30/2018,3004311804623,0.00,0.00
MIZUH003,6013318012696,09/30/2018,3004311804623,0.00,0.00
MOUNT041,6013318012272,09/23/2018,3004311804093,720.76,48.01
MOUNT041,6013318011672,09/07/2018,3004311804026,979.54,79.54
MOUNT041,6013318012367,09/25/2018,3004311804026,14.69,1.19
MOUNT041,6013318012367,09/25/2018,3004311804026,612.21,49.71
MOUNT041,6013318012367,09/25/2018,3004311804026,249.78,20.28
MOUNT041,6013318012367,09/25/2018,3004311804026,97.95,7.95
MOUNT041,6013318012367,09/25/2018,3004311804026,5456.02,443.02
MOUNT041,6013318011560,09/05/2018,3004311804093,1410.19,93.94
MOUNT041,6013318012158,09/20/2018,3004311804299,205.49,16.49
MOUNT041,6013318012367,09/25/2018,3004311804026,472.57,38.37
MOUNT041,6013318011560,09/05/2018,3004311804093,0.00,0.00
MOUNT041,6013318011672,09/07/2018,3004311804026,7.66,0.62
MOUNT041,6013318012158,09/20/2018,3004311804299,0.00,0.00
MOUNT041,6013318012272,09/23/2018,3004311804093,12.19,0.81
MOUNT041,6013318012367,09/25/2018,3004311804026,28.38,2.30
MUSEU005,6013318011685,09/09/2018,3004311804255,158319.29,11445.12
MUSEU005,6013318011685,09/09/2018,3004311804255,7662.58,553.94
MUSEU005,6033318800457,09/09/2018,3004311801429,12332.85,7199.72
MUSEU005,6023318003705,09/11/2018,3004311803331,0.00,0.00
MUSEU005,6023318004041,09/30/2018,3004311706585,3600.00,1360.00
MUSEU005,6023318003705,09/11/2018,3004311803331,13639.71,3000.74
MUSEU005,6023318003902,09/26/2018,3004311800703,6552.00,3315.00
MUSEU005,6023318004042,09/30/2018,3004311800703,756.00,382.50
MUSEU005,6013318012097,09/18/2018,3004311804141,6007.81,679.13
MUSEU005,6013318012097,09/18/2018,3004311804141,1590.56,179.80
MUSEU005,6013318011685,09/09/2018,3004311804255,0.00,0.00
MUSEU005,6013318012097,09/18/2018,3004311804141,0.00,0.00
NASSA017,6013318011878,09/13/2018,3004311804247,1259.17,269.83
NASSA017,6013318011878,09/13/2018,3004311804247,14448.15,3096.15
NASSA017,6013318011878,09/13/2018,3004311804247,2898.03,621.03
NASSA017,6013318011878,09/13/2018,3004311804247,6972.07,1494.07
NASSA017,6013318012472,09/25/2018,3004311804504,4793.18,611.88
NASSA017,6013318012472,09/25/2018,3004311804504,4793.18,611.88
NASSA017,6013318012472,09/25/2018,3004311804504,3674.59,469.09
NASSA017,6013318012472,09/25/2018,3004311804504,3674.59,469.09
NASSA017,6013318011878,09/13/2018,3004311804247,131.70,28.22
NASSA017,6013318012472,09/25/2018,3004311804504,0.00,0.00
NEWYO008,6013318011691,09/10/2018,3004311804212,2000.01,200.01
NEWYO008,6013318011691,09/10/2018,3004311804212,8000.06,800.06
NEWYO008,6013318011691,09/10/2018,3004311804212,51993.71,5199.71
NEWYO008,6013318011691,09/10/2018,3004311804212,29120.21,2912.21
NEWYO008,6033318800480,09/29/2018,3004311705098,17514.20,5923.60
NEWYO008,6033318800480,09/29/2018,3004311705098,66058.25,22342.03
NEWYO008,6023318003244CN,09/30/2018,3004311802670,-10400.00,-5800.00
NEWYO008,6023318004072,09/30/2018,3004311802670,8580.00,4785.00
NEWYO008,6013318011691,09/10/2018,3004311804212,98.37,9.84
MOUNT041,6013318011537,09/05/2018,3004311803584,1163.71,94.96
MOUNT041,6013318011537,09/05/2018,3004311803584,3165.28,258.28
MOUNT041,6013318011537,09/05/2018,3004311803584,4887.57,398.82
MOUNT041,6013318011537,09/05/2018,3004311803584,2792.90,227.90
MOUNT041,6013318012362,09/25/2018,3004311803882,14896.00,1216.00
MOUNT041,6013318011657,09/09/2018,3004311802697,3992.99,320.99
MOUNT041,6013318011657,09/09/2018,3004311802697,4492.11,361.11
MOUNT041,6013318011657,09/09/2018,3004311802697,4492.11,361.11
MOUNT041,6013318011657,09/09/2018,3004311802697,4492.11,361.11
MOUNT041,6013318011657,09/09/2018,3004311802697,8025.13,645.13
MOUNT041,6013318011734,09/11/2018,3004311804072,5641.94,507.74
MOUNT041,6013318011734,09/11/2018,3004311804072,2835.15,255.15
MOUNT041,6013318011757,09/12/2018,3004311804099,5686.31,313.31
MOUNT041,6013318011757,09/12/2018,3004311804099,1904.96,104.96
MOUNT041,6013318012049,09/19/2018,3004311804072,21873.16,1968.46
MOUNT041,6013318012146,09/14/2018,3004311803293,1949.10,158.10
MOUNT041,6013318012511,09/27/2018,3004311804072,3614.81,325.31
MOUNT041,6013318012511,09/27/2018,3004311804072,3614.81,325.31
MOUNT041,6013318012631,09/28/2018,3004311804072,42.53,3.83
MOUNT041,6013318012631,09/28/2018,3004311804072,42.53,3.83
MOUNT041,6013318012631,09/28/2018,3004311804072,1771.97,159.47
MOUNT041,6013318012631,09/28/2018,3004311804072,1771.97,159.47
MOUNT041,6013318012631,09/28/2018,3004311804072,141.76,12.76
MOUNT041,6013318012631,09/28/2018,3004311804072,141.76,12.76
MOUNT041,6013318012631,09/28/2018,3004311804072,15791.77,1421.17
MOUNT041,6013318012631,09/28/2018,3004311804072,15791.77,1421.17
MOUNT041,6013318012651,09/28/2018,3004311804303,4875.47,397.97
MOUNT041,6013318012651,09/28/2018,3004311804303,2449.99,199.99
MOUNT041,6013318011657,09/09/2018,3004311802697,2874.86,231.11
MOUNT041,6013318011657,09/09/2018,3004311802697,4491.84,361.09
MOUNT041,6013318012631,09/28/2018,3004311804072,1431.42,128.82
MOUNT041,6013318012631,09/28/2018,3004311804072,1431.42,128.82
MOUNT041,6013318011537,09/05/2018,3004311803584,267.89,21.86
MOUNT041,6013318011657,09/09/2018,3004311802697,102.48,8.24
MOUNT041,6013318011734,09/11/2018,3004311804072,15.47,1.39
MOUNT041,6013318011757,09/12/2018,3004311804099,14.90,0.82
MOUNT041,6013318012049,09/19/2018,3004311804072,131.78,11.86
MOUNT041,6013318012146,09/14/2018,3004311803293,7.66,0.62
MOUNT041,6013318012362,09/25/2018,3004311803882,263.26,21.49
MOUNT041,6013318012511,09/27/2018,3004311804072,66.88,6.02
MOUNT041,6013318012631,09/28/2018,3004311804072,171.93,15.47
MOUNT041,6013318012651,09/28/2018,3004311804303,18.45,1.51
NEWYO008,6013318012480,09/26/2018,3004311804522,1978.02,198.00
NEWYO008,6013318012481,09/26/2018,3004311804523,1978.02,198.00
NEWYO008,6013318012480,09/26/2018,3004311804522,0.00,0.00
NEWYO008,6013318012481,09/26/2018,3004311804523,0.00,0.00
BNPPA002,6013318013433,10/17/2018,3004311804344,22324.91,12684.95
BNPPA002,6013318013375,10/16/2018,3004311803567,43567.48,9530.68
BNPPA002,6013318013375,10/16/2018,3004311803567,3734.36,816.92
BNPPA002,6013318013375,10/16/2018,3004311803567,4979.14,1089.22
BNPPA002,6013318013375,10/16/2018,3004311803567,18671.78,4084.58
BNPPA002,6013318013375,10/16/2018,3004311803567,12447.85,2723.05
BNPPA002,6013318013860,10/27/2018,3004311805126,782.61,-92.39
BNPPA002,6013318013860,10/27/2018,3004311805126,1377.39,-162.61
BNPPA002,6013318013375,10/16/2018,3004311803567,12902.51,2822.51
BNPPA002,6013318013375,10/16/2018,3004311803567,5529.65,1209.65
BNPPA002,6013318013375,10/16/2018,3004311803567,3686.43,806.43
BNPPA002,6013318013375,10/16/2018,3004311803567,0.00,0.00
BNPPA002,6013318013375,10/16/2018,3004311803567,802.20,175.49
BNPPA002,6013318013433,10/17/2018,3004311804344,649.63,369.12
BNPPA002,6013318013860,10/27/2018,3004311805126,0.00,0.00
ITGIN001,6023318004170,10/24/2018,3004311800931,5898.34,1887.47
LACOS001,6013318013981,10/30/2018,3004311804958,1671.10,183.10
LACOS001,6013318013981,10/30/2018,3004311804958,31.18,3.42
NYULA002,6013318013870,10/23/2018,3004311804830,1436.17,159.37
NYULA002,6013318013870,10/23/2018,3004311804830,862.96,95.76
NYULA002,6013318013870,10/23/2018,3004311804830,862.96,95.76
NYULA002,6013318013870,10/23/2018,3004311804830,0.00,0.00
MOUNT041,6013318013431,10/17/2018,3004311804299,185.38,14.38
MOUNT041,6013318013671,10/18/2018,3004311804299,29.88,2.32
MOUNT041,6013318014055,10/31/2018,3004311804093,2408.41,194.41
MOUNT041,6013318014055,10/31/2018,3004311804093,318.18,25.68
MOUNT041,6013318014055,10/31/2018,3004311804093,113.13,9.13
MOUNT041,6013318014055,10/31/2018,3004311804093,39.60,3.20
MOUNT041,6013318013431,10/17/2018,3004311804299,23.90,1.85
MOUNT041,6013318013671,10/18/2018,3004311804299,20.49,1.59
MOUNT041,6013318014055,10/31/2018,3004311804093,35.58,2.87
MUSEU005,6013318014034,10/31/2018,3004311804161,3548.74,495.14
MUSEU005,6013318014034,10/31/2018,3004311804161,877.19,122.39
MUSEU005,6013318012829,10/02/2018,3004311804440,9036.62,1377.02
MUSEU005,6013318012829,10/02/2018,3004311804440,938.63,143.03
MUSEU005,6013318014034,10/31/2018,3004311804161,70001.18,9766.94
MUSEU005,6013318014034,10/31/2018,3004311804161,1225.84,171.04
MUSEU005,6013318014034,10/31/2018,3004311804161,1536.12,214.33
MUSEU005,6013318014034,10/31/2018,3004311804161,278.72,38.89
MUSEU005,6013318014034,10/31/2018,3004311804161,278.72,38.89
MUSEU005,6013318014034,10/31/2018,3004311804161,7974.67,1112.67
MUSEU005,6013318014034,10/31/2018,3004311804161,7974.67,1112.67
MUSEU005,6013318014034,10/31/2018,3004311804161,61.45,8.57
MUSEU005,6013318014034,10/31/2018,3004311804161,61.45,8.57
MUSEU005,6013318014034,10/31/2018,3004311804161,6.16,0.86
MUSEU005,6013318012829,10/02/2018,3004311804440,91.56,13.95
MUSEU005,6013318012829,10/02/2018,3004311804440,7270.24,1107.85
MUSEU005,6013318012829,10/02/2018,3004311804440,12737.76,1941.00
MUSEU005,6013318014034,10/31/2018,3004311804161,358.86,50.07
MUSEU005,6013318014034,10/31/2018,3004311804161,61.45,8.57
MUSEU005,6013318014034,10/31/2018,3004311804161,340.87,47.56
MUSEU005,6013318014034,10/31/2018,3004311804161,58.36,8.14
MUSEU005,6013318014034,10/31/2018,3004311804161,6818.34,951.33
MUSEU005,6013318014034,10/31/2018,3004311804161,1167.45,162.89
MUSEU005,6013318014034,10/31/2018,3004311804161,239.26,33.38
MUSEU005,6013318014034,10/31/2018,3004311804161,92.18,12.86
MUSEU005,6013318014034,10/31/2018,3004311804161,7459.39,1040.77
MUSEU005,6013318014034,10/31/2018,3004311804161,43565.57,6078.50
MUSEU005,6013318014034,10/31/2018,3004311804161,239.26,33.38
MUSEU005,6013318014034,10/31/2018,3004311804161,2791.25,389.45
MUSEU005,6013318014034,10/31/2018,3004311804161,61532.55,8585.35
MUSEU005,6013318014034,10/31/2018,3004311804161,23705.42,3307.51
MUSEU005,6013318014034,10/31/2018,3004311804161,1566.86,218.62
MUSEU005,6013318014034,10/31/2018,3004311804161,1674.68,233.66
MUSEU005,6013318014034,10/31/2018,3004311804161,1674.68,233.66
MUSEU005,6013318014034,10/31/2018,3004311804161,17225.28,2403.36
MUSEU005,6013318014034,10/31/2018,3004311804161,10167.76,1418.66
MUSEU005,6013318014034,10/31/2018,3004311804161,23844.26,3326.88
MUSEU005,6013318013047,10/03/2018,3004311704147,77.26,9.90
MUSEU005,6013318013047,10/03/2018,3004311704147,72.16,9.25
MUSEU005,6013318014034,10/31/2018,3004311804161,318.89,44.49
MUSEU005,6013318014034,10/31/2018,3004311804161,2352.42,328.22
MUSEU005,6013318014034,10/31/2018,3004311804161,129.05,18.01
MUSEU005,6013318014034,10/31/2018,3004311804161,9649.35,1346.33
MUSEU005,6013318014034,10/31/2018,3004311804161,16651.07,2323.25
MUSEU005,6013318014034,10/31/2018,3004311804161,3050.36,425.60
MUSEU005,6013318014034,10/31/2018,3004311804161,23684.51,3304.59
MUSEU005,6013318014034,10/31/2018,3004311804161,75359.80,10514.60
MUSEU005,6013318014034,10/31/2018,3004311804161,414.75,57.87
MUSEU005,6013318014034,10/31/2018,3004311804161,414.75,57.87
MUSEU005,6013318014034,10/31/2018,3004311804161,1726.61,240.91
MUSEU005,6013318014034,10/31/2018,3004311804161,6339.87,884.57
MUSEU005,6013318014034,10/31/2018,3004311804161,2093.96,292.16
MUSEU005,6013318014034,10/31/2018,3004311804161,4124.00,575.40
MUSEU005,6013318012829,10/02/2018,3004311804440,1181.92,180.10
MUSEU005,6013318014034,10/31/2018,3004311804161,977.95,136.45
MUSEU005,6013318014034,10/31/2018,3004311804161,107.38,14.98
MUSEU005,6013318014034,10/31/2018,3004311804161,6312.56,880.76
MUSEU005,6013318014034,10/31/2018,3004311804161,3156.28,440.38
MUSEU005,6013318014034,10/31/2018,3004311804161,574.93,80.22
MUSEU005,6013318014034,10/31/2018,3004311804161,841.16,117.36
MUSEU005,6013318014034,10/31/2018,3004311804161,2659.00,371.00
MUSEU005,6013318014034,10/31/2018,3004311804161,2659.00,371.00
MUSEU005,6013318014034,10/31/2018,3004311804161,6903.17,963.17
MUSEU005,6013318014034,10/31/2018,3004311804161,112.50,15.70
MUSEU005,6013318014034,10/31/2018,3004311804161,5.11,0.71
MUSEU005,6033318800512,10/09/2018,3004311801429,12332.85,7199.72
MUSEU005,6023318004372,10/31/2018,3004311706585,2250.00,557.50
MUSEU005,6023318004499,10/31/2018,3004311802934,2466.74,246.67
MUSEU005,6023318004499,10/31/2018,3004311802934,13000.00,1300.00
MUSEU005,6023318004499,10/31/2018,3004311802934,0.00,0.00
MUSEU005,6013318012829,10/02/2018,3004311804440,324.30,49.42
MUSEU005,6013318013047,10/03/2018,3004311704147,0.00,0.00
MUSEU005,6013318014034,10/31/2018,3004311804161,2416.82,337.21
NASSA017,6913018002379,10/31/2018,3004311802129,0.00,0.00
NASSA017,6913018002379,10/31/2018,3004311802129,0.00,0.00
NEWYO008,6013318013035,10/07/2018,3004311804000,1187.13,101.13
NEWYO008,6013318013035,10/07/2018,3004311804000,601.22,51.22
NEWYO008,6013318013035,10/07/2018,3004311804000,814.38,69.38
NEWYO008,6013318013035,10/07/2018,3004311804000,95128.94,8103.94
NEWYO008,6013318013035,10/07/2018,3004311804000,165.06,14.06
NEWYO008,6013318013035,10/07/2018,3004311804000,17735.90,1510.90
NEWYO008,6013318013035,10/07/2018,3004311804000,24507.79,2087.79
NEWYO008,6013318013035,10/07/2018,3004311804000,184453.40,15713.40
NEWYO008,6013318013035,10/07/2018,3004311804000,26180.27,2230.27
NEWYO008,6013318013035,10/07/2018,3004311804000,179616.33,15301.33
NEWYO008,6013318013035,10/07/2018,3004311804000,156720.89,13350.89
NEWYO008,6013318013035,10/07/2018,3004311804000,2550.36,217.26
NEWYO008,6013318013035,10/07/2018,3004311804000,8926.27,760.42
NEWYO008,6013318013019,10/05/2018,3004311700360,5405.50,569.00
NEWYO008,6033318800535,10/29/2018,3004311705098,17514.04,5916.43
NEWYO008,6033318800517,10/16/2018,3004311705098,383176.23,129441.08
NEWYO008,6033318800535,10/29/2018,3004311705098,66057.62,22314.98
NEWYO008,6023318004422,10/31/2018,3004311804088,61687.50,30843.75
NEWYO008,6013318013035,10/07/2018,3004311804000,0.00,0.00
NEWYO008,6013318013019,10/05/2018,3004311700360,0.00,0.00
MOUNT041,6013318012861,10/03/2018,3004311804163,186.36,15.36
MOUNT041,6013318013330,10/12/2018,3004311804163,93.18,7.68
MOUNT041,6013318014052,10/31/2018,3004311805186,1702.79,139.04
MOUNT041,6013318013580,10/19/2018,3004311804592,6710.73,547.98
MOUNT041,6013318014052,10/31/2018,3004311805186,685.53,55.98
MOUNT041,6013318012818,10/02/2018,3004311804099,238.11,13.11
MOUNT041,6013318012818,10/02/2018,3004311804099,2976.37,163.87
MOUNT041,6013318012818,10/02/2018,3004311804099,71.43,3.93
MOUNT041,6013318012818,10/02/2018,3004311804099,26525.37,1460.37
MOUNT041,6013318013214,10/11/2018,3004311804099,6071.79,334.29
MOUNT041,6013318013472,10/17/2018,3004311804493,4861.00,397.00
MOUNT041,6013318014035,10/31/2018,3004311804303,979.99,79.99
MOUNT041,6013318012837,10/02/2018,3004311804611,305.68,37.93
MOUNT041,6013318013485,10/18/2018,3004311804927,583.21,47.71
MOUNT041,6013318012837,10/02/2018,3004311804611,924.74,114.74
MOUNT041,6013318013485,10/18/2018,3004311804927,1764.33,144.33
MOUNT041,6013318014052,10/31/2018,3004311805186,7227.68,590.18
MOUNT041,6013318014052,10/31/2018,3004311805186,1749.34,142.84
MOUNT041,6013318013323,10/15/2018,3004311804771,342.88,27.88
MOUNT041,6013318012818,10/02/2018,3004311804099,2297.49,126.49
MOUNT041,6013318014052,10/31/2018,3004311805186,634.57,51.82
MOUNT041,6013318013985,10/30/2018,3004311805186,220.51,18.01
MOUNT041,6013318012818,10/02/2018,3004311804099,187.69,10.33
MOUNT041,6013318012837,10/02/2018,3004311804611,6.58,0.82
MOUNT041,6013318012861,10/03/2018,3004311804163,12.63,1.04
MOUNT041,6013318013214,10/11/2018,3004311804099,53.66,2.95
MOUNT041,6013318013323,10/15/2018,3004311804771,0.00,0.00
MOUNT041,6013318013330,10/12/2018,3004311804163,12.12,1.00
MOUNT041,6013318013472,10/17/2018,3004311804493,21.77,1.78
